,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
950,600036.SH,20170710,21.3294,21.5672,21.0825,21.2746,21.2746,0.0,0.0,372034.37,866708.205
949,600036.SH,20170711,21.2471,22.299,21.1831,22.0246,21.2746,0.75,3.5253,730383.07,1747996.95
948,600036.SH,20170712,22.0429,22.9301,21.9057,22.2624,22.0246,0.2378,1.0797,858003.91,2107028.263
947,600036.SH,20170713,22.2624,22.9118,22.1435,22.7746,22.2624,0.5122,2.3007,559404.16,1386998.099
946,600036.SH,20170714,22.8569,23.241,22.6282,23.0307,22.7746,0.2561,1.1245,508060.29,1271884.056
945,600036.SH,20170717,22.9575,23.4606,22.6282,22.9666,23.0307,-0.06409999999999982,-0.2783,709287.5,1788461.115
944,600036.SH,20170718,22.7746,22.9209,21.988,22.427,22.9666,-0.5396000000000001,-2.3495,645346.55,1583816.688
943,600036.SH,20170719,22.3538,23.2045,22.3172,23.0673,22.427,0.6402999999999999,2.855,630770.91,1570233.807
942,600036.SH,20170720,22.9575,23.0947,22.6831,23.049,23.0673,-0.018299999999999983,-0.0793,514337.44,1286272.353
941,600036.SH,20170721,22.9392,23.1953,22.5368,22.6282,23.049,-0.42079999999999984,-1.8257,327647.47,818375.348
940,600036.SH,20170724,22.6557,23.5612,22.5642,23.5154,22.6282,0.8872,3.9208,625922.01,1587410.697
939,600036.SH,20170725,23.5977,24.0002,23.2319,23.3508,23.5154,-0.16460000000000008,-0.7,743945.06,1922841.202
938,600036.SH,20170726,23.3416,23.8173,23.0124,23.2868,23.3508,-0.06400000000000006,-0.2741,463343.11,1184402.333
937,600036.SH,20170727,23.3051,23.9362,23.2319,23.6892,23.2868,0.4024000000000001,1.728,434532.32,1124251.958
936,600036.SH,20170728,23.5703,23.7807,23.3234,23.5795,23.6892,-0.10970000000000013,-0.4631,280361.97,720520.363
935,600036.SH,20170731,23.4514,23.7349,23.2136,23.3874,23.5795,-0.19209999999999994,-0.8147,341959.65,875073.761
